Rate (nm/s),Curvature (/nm),Species
0.00894641746606996,0.0248151756823063,1
0.0104613344626554,0.033752802759409,1
0.0118927362649438,0.0380527302622795,1
0.0112129448009543,0.0283471588045359,1
0.00997102135564458,0.0285225827246904,1
0.0108896257584242,0.0299554225057364,1
0.008050282744691,0.0234360154718161,1
0.00718828839142609,0.019729970023036,1
0.012402249297315,0.0193482581526041,1
0.0159043057194387,0.041573952883482,1
0.0196413727764127,0.0334394015371799,1
0.0150289696981205,0.0318506434559822,1
0.0135399315461002,0.0351678617298603,1
0.0144616374888954,0.0377109572291374,1
0.01261500590741,0.0284525565803051,1
0.0116333325650538,0.0264209304004908,1
0.0101756800604844,0.0173527896404266,1
0.0101449884312483,0.0219386834651232,1
0.0145939971995577,0.0279309656471014,1
0.00850619474468207,0.0162862036377192,1
0.0143205187658528,0.0243471618741751,1
0.0119833274982251,0.0210476741194725,1
0.0118502562638011,0.0179259851574898,1
0.0146154646983351,0.031182361766696,1
0.0139635500804582,0.0262856017798185,1
0.0137526267046858,0.0248398724943399,1
0.0128750007130903,0.0249695368111134,1
0.0157889006721789,0.0298916101455689,1
0.0110691474651772,0.0215022470802069,1
0.00913483088140988,0.0147570101544261,1
0.0124076936389221,0.0265446193516254,1
0.0101577172023575,0.0168233569711447,1
0.0135838579499482,0.0219099000096321,1
0.0131045614255384,0.0189284142106772,1
0.025006164654038,0.0388275794684887,1
0.0210337920809904,0.0435619503259659,1
0.0203874852472369,0.0418675243854523,1
0.0203587851616788,0.0324386581778526,1
0.0197345601752453,0.039833664894104,1
0.0184038965559373,0.0262333564460278,1
0.0160111058061375,0.0234218612313271,1
0.0190180799803208,0.0240236222743988,1
0.013982888210281,0.0253497306257486,1
0.0116873734483866,0.0224475786089897,1
0.0196575030645035,0.037319041788578,1
0.0166296424005603,0.0336450152099132,1
0.00865846610956234,0.0179884247481823,1
0.0129365758206181,0.03313123062253,1
0.0108051766761597,0.0261045712977648,1
0.00790985257620543,0.0134676760062575,1
0.00996594099148781,0.0146649479866028,1
0.0146361613844138,0.0147944781929254,1
0.0115395804733496,0.0192220266908407,1
0.0103808765377676,0.0221498236060143,1
0.0238176781328453,0.0353724025189877,1
0.0228679794828715,0.0353367738425732,1
0.0211929372111157,0.0220533031970262,1
0.0169809057983963,0.0257262792438269,1
0.0163969540877889,0.0225257687270641,1
0.0197615714906323,0.0173188094049692,1
0.0217408619867358,0.0356161557137966,1
0.0149683094803227,0.0233285669237375,1
0.0174929271811038,0.0397725626826286,1
0.01109128049628,0.0185250770300627,1
0.0102150029807576,0.0317939594388008,1
0.0124431696858977,0.0185603089630604,1
0.0112356820453912,0.013956586830318,1
0.013307408934604,0.0157490763813257,1
0.0112623187884716,0.0161232389509678,1
0.0158467135667544,0.0207211747765541,1
0.0120799032508803,0.0235179960727692,1
0.0226417487468705,0.0261196792125702,1
0.0213442576635769,0.0316530056297779,1
0.0149419098941834,0.0205156113952398,1
0.0140056350987889,0.0231163576245308,1
0.0217044134355762,0.0409122332930565,1
0.0147020594307849,0.0375303998589516,1
0.0159500763750897,0.0219961106777191,1
0.0161050742808788,0.0187459047883749,1
0.0107378367512761,0.0158144328743219,1
0.0089806521243574,0.0266526006162167,1
0.00992990913397222,0.0150310909375548,1
0.0110615130978722,0.0254993829876184,1
0.0105333856731021,0.0190038681030273,1
0.0114121654795913,0.0251828134059906,1
0.0203470578025999,0.0210294295102358,1
0.0209560610311937,0.0178635083138943,1
0.0171665575638926,0.0144710252061486,0
0.0166196246333195,0.0210897754877806,0
0.021120936933942,0.0269879177212715,1
0.0196538483458703,0.0256894305348396,1
0.0179335885030782,0.0394465960562229,1
0.0137576891031862,0.0372461937367916,1
0.0215971121429279,0.0234353020787239,1
0.0101976335537728,0.0332541838288307,1
0.0215569190220571,0.0201301537454128,1
0.015919306048292,0.0175196342170238,1
0.0104102113864901,0.0308482497930527,1
0.010061357943292,0.0158935375511646,1
0.00897559174796421,0.0302449353039265,1
0.0112807763980042,0.0184063911437988,1
0.00974279068195764,0.0238985363394022,1
0.0232601903185405,0.0322673320770264,1
0.0231808591764536,0.0132917342707515,1
0.0189220630123061,0.0117696048691869,0
0.0215714755208165,0.0174152944236994,1
0.0237411431286699,0.025820653885603,1
0.0158537293754161,0.016901770606637,1
0.0194392639539969,0.0324031822383404,1
0.0163783727747821,0.0149537930265069,0
0.0163273653869252,0.0414100848138332,1
0.0190586861830094,0.0412279479205608,1
0.0117676347462878,0.0416905917227268,1
0.00898031075018597,0.037181131541729,1
0.00912708880810059,0.0397033579647541,1
0.0222414845893695,0.0292378980666399,1
0.0225709663634772,0.0271834991872311,1
0.0231943973647414,0.015456479974091,1
0.0223830834665869,0.0112092876806855,1
0.0184807394140619,0.0139796426519751,0
0.0203412235266808,0.025142963975668,0
0.0215966564847722,0.0329874232411385,0
0.014802708568179,0.0403669513761997,1
0.0160596713406414,0.03409244120121,1
0.0171522156475088,0.0350652672350407,1
0.022218669725255,0.0297712553292513,1
0.0217977649994742,0.0232261382043362,1
0.0106831135531018,0.0427124872803688,1
0.0229396186423843,0.0204724818468094,1
0.0149196696502085,0.0206865593791008,1
0.0160761101966487,0.0249511022120714,1
0.0133815497004968,0.0237549040466547,1
0.00832587609211636,0.0293903145939112,1
0.00879959727963594,0.0241171270608902,1
0.0104493121798959,0.0253410041332245,1
0.00842526057075114,0.0257034171372652,1
0.0227347490706379,0.0197661239653826,1
0.0218860537733073,0.0260071605443955,1
0.023541319746884,0.00888982135802507,0
0.0205834785466259,0.0166628398001194,0
0.0164667716078961,0.0072921309620142,0
0.0166388536046746,0.0361354798078537,1
0.0131198073144382,0.0394007153809071,1
0.0188876876877798,0.0283535607159138,1
0.0156058360724244,0.0333814360201359,1
0.017412478835466,0.0233036763966083,1
0.0221290233854713,0.0214449875056744,1
0.012588266159005,0.0466439723968506,1
0.021454802707772,0.0253761205822229,1
0.0140756117604707,0.0298179518431425,1
0.0251704948847132,0.0192175060510635,0
0.0228225458960233,0.0261770784854889,0
0.0227441223113702,0.0285650044679642,1
0.0212524292614206,0.0107870129868388,0
0.0211357906747234,0.021260729059577,1
0.0166360959769106,0.00332462158985436,0
0.0179019299565914,0.00556270964443684,0
0.017111886757169,0.0286269076168537,1
0.0166826214455153,0.00471370480954647,0
0.0189555366506241,0.0264077801257372,0
0.0158275434234065,0.0370388701558113,1
0.0178399978706279,0.034144077450037,0
0.0158367836824142,0.0262125451117754,1
0.0138773453587386,0.0384674668312073,1
0.0136342102822921,0.0452522337436676,1
0.0252826677024064,0.0248470641672611,1
0.014257551691063,0.0442397557199001,1
0.0111176484239106,0.0375038124620915,1
0.0236188291810513,0.0305164661258459,1
0.0250981011187899,0.0141140250489116,0
0.0231602127308997,0.0093187065795064,0
0.0161216773547642,0.0239192862063646,1
0.01619616996446,0.0172135327011347,1
0.0174739204578081,0.0109070269390941,1
0.0206062793154309,0.0154528766870499,1
0.0218599323178487,0.030250171199441,0
0.0205504561519261,0.0354415252804756,0
0.0155881097916278,0.0446138270199299,1
0.0267247876871618,0.028764545917511,1
0.0147623322504133,0.038610327988863,1
0.0277328046476144,0.0324567332863808,1
0.0134107359409704,0.0330536514520645,1
0.0193134750763757,0.0330085307359695,1
0.0282134853549163,0.0398452281951904,1
0.0207021000393378,0.0324095748364925,1
0.0164114250017783,0.0275335423648357,1
0.0220588119657461,0.0073534338735044,0
0.0160046198994172,0.0297515392303467,1
0.0156094127164171,-7.03046098351479e-05,0
0.0143583790706247,0.00368023244664073,0
0.0212490890073773,0.0157132409512997,0
0.0115146159256505,0.0363900177180767,1
0.00967976461369469,0.0271198097616434,1
0.0155369229801385,0.0249655470252037,1
0.0151762171214057,0.0265460144728422,1
0.01545808958589,0.0344969108700752,1
0.0212652215141368,0.0234299097210169,1
0.0160146327661751,0.0374729931354523,1
0.0278705542709405,0.0356756336987019,1
0.0109169439173494,0.0253601465374231,1
0.0243857388809672,0.0392239354550838,1
0.0111634994903907,0.025213960558176,1
0.0227272956504866,0.0231872461736202,1
0.0165702408834312,0.0289279650896788,1
0.0219536879736496,0.0096840700134635,0
0.0143709294101416,0.0252208318561316,1
0.014936970066501,0.00495538767427206,0
0.0127812782180317,0.0328065566718578,1
0.010054050747611,0.0343365110456944,1
0.0116285241665458,0.0365414842963219,1
0.0138428298774442,0.0337007828056812,0
0.0115760640347147,0.0324493534862995,1
0.012979029801936,0.0287358071655035,1
0.0102869600714079,0.035557497292757,0
0.0162667810458016,0.0232373420149088,1
0.0100698820492335,0.0315184108912945,1
0.00699842007287208,0.0253849346190691,1
0.0154089317033837,0.0222270172089338,1
0.0160672234087834,0.034647848457098,1
0.0275719352691957,0.0397092737257481,1
0.0155908236194248,0.019366230815649,1
0.0226301870301302,0.0303136464208364,1
0.0258436256861079,0.0294496975839138,1
0.0238121272891272,0.0155019517987967,1
0.0206978066453705,0.020480977371335,1
0.0126704574952924,0.0332290530204773,1
0.014691158775815,0.0325319170951843,1
0.0180090669618828,0.0144665101543069,1
0.0152346863228603,0.0182301569730043,1
0.0170853683457617,0.0123349707573652,0
0.0152005700089827,0.00944803189486265,0
0.0154553812531177,0.0154813826084137,0
0.0104141502679836,0.0361868590116501,1
0.0119783088224438,0.0383982770144939,1
0.0116822567027267,0.0119939642027021,0
0.0131688289003156,0.0236083324998617,1
0.0135005910567915,0.0251166112720966,1
0.0145615041076387,0.0342896282672882,1
0.0196357839794665,0.0242231134325266,1
0.0241993082448723,0.0285049397498369,1
0.0276493979804271,0.0382507666945458,1
0.0122158449729176,0.0185785833746195,1
0.0151063648307698,0.0238808076828718,1
0.0242905497233908,0.0106393322348595,0
0.0123777774112426,0.0303552206605673,1
0.025687615425267,0.0106747671961784,0
0.0131267355738002,0.0416764207184315,1
0.0178418498984953,0.0291167665272951,1
0.0123448532389039,0.0264004599303007,1
0.0121323952025847,0.0287116970866919,1
0.0110917260828367,0.0309956539422274,1
0.0101716182045738,0.0258669126778841,0
0.0109881624684271,0.0309430118650198,1
0.0103014230356675,0.0174611657857895,1
0.00615817340183942,0.03110839612782,1
0.0109121190139337,0.0124540943652391,0
0.0120907307466074,0.0167702324688435,0
0.00938940625465411,0.0237799435853958,1
0.0135432651576065,0.0224302653223276,1
0.0136634857268706,0.0284602250903845,0
0.018320944622993,0.0244544297456741,1
0.0158697398572499,0.0344510935246944,1
0.0149978561829466,0.0304488949477673,1
0.0155622744303813,0.0228918809443712,1
0.0158399947858869,0.0168371926993132,1
0.0135917697840744,0.010509081184864,0
0.0161878010529752,0.00774803385138512,0
0.019771955610753,0.0155961904674768,0
0.0208210519802618,0.0100090894848108,0
0.020163972458512,0.00662609376013279,0
0.0195720614485838,0.00887042563408613,0
0.0102690668943792,0.0391858592629433,1
0.0184134489534706,0.0148441251367331,1
0.0133666963802113,0.0243268962949514,1
0.0188619008205819,0.0239708311855793,1
0.0151524424887702,0.0139055969193578,0
0.0106660294013891,0.0357011295855045,1
0.00864811644749255,0.0328440293669701,1
0.00481037176801559,0.0341058410704136,1
0.00873353278923129,0.0283690374344587,1
0.0119265723142645,0.0254629254341125,1
0.0104883571588824,0.0234506409615278,1
0.0134659774117194,0.0313047170639038,1
0.0242567092382003,0.0298195090144873,1
0.0225459249441086,0.0259025003761053,0
0.0111246332072152,0.027879985049367,1
0.0204991175410327,0.00614332361146808,1
0.00773900965838103,0.0386079959571361,1
0.0130454306285448,0.0230469349771738,1
0.0146658807855096,0.0206666700541973,1
0.0158349154826423,0.0374778434634209,1
0.00968517297828177,0.0278207287192345,1
0.016681376574944,0.0190735179930925,0
0.0128178448376775,0.0158776436001062,0
0.00455119639836426,0.0186204556375742,0
0.00735197003554559,0.0249424930661917,1
0.0109736583597634,0.00210960838012397,0
0.0116749400198369,0.00331326294690371,0
0.0122393558511251,0.0126539040356875,0
0.0131464023783105,0.0206299405544996,0
0.0135083603687677,0.0253320820629597,1
0.0179593521549776,0.01246427744627,1
0.0103649412727505,0.0219306387007237,1
0.0169610534959806,0.0164211597293615,1
0.00797996475566319,0.0315824747085571,1
0.00811931506005635,0.0316048189997673,1
0.0121564527360436,0.0242628809064627,1
0.0144014723916669,0.0409735180437565,1
0.0105238899691997,0.0253433752804995,1
0.0103029992935082,0.0317577905952931,1
0.0104945740279294,0.03409019485116,1
0.00806459329298879,0.035193994641304,1
0.00591569230013838,0.0250023789703846,1
0.000790217027249796,0.032244086265564,1
0.00779005817540302,0.0304915457963944,1
0.0176581217194635,0.0249715764075518,1
0.0177900126508158,0.0194126535207033,1
0.0189362502595397,0.00862015411257744,0
0.0155813166364445,0.0371329672634602,1
0.018879602631583,0.00268569029867649,0
0.010904405102638,0.0219080820679665,1
0.0105314303325758,0.0119303222745657,0
0.0106437191781455,0.0348158217966556,1
-0.00444272833317194,0.024421626701951,1
0.00830680140567566,0.0148481195792556,1
0.00320406262587277,0.0343565419316292,1
0.00813166883874164,0.00611574715003371,0
0.00765900651558056,0.0335507802665234,1
0.00842968037676251,0.0257641803473234,1
0.0148070669478099,0.0250924229621887,1
0.0131652063596627,0.0355077609419823,1
0.0214906709845915,0.0092904306948185,0
0.0164276910529027,0.0171019677072763,1
0.013910046349235,0.0194728784263134,1
0.0120251301175345,0.0203169398009777,1
0.00928735897951203,0.0197760798037052,1
0.0200502147911665,0.00654652854427695,0
0.00725955811597723,0.0256094299256802,1
0.018979195538405,0.0113179618492722,1
0.0160598973260865,0.0214210618287325,1
0.0139125768008806,0.0213941037654877,1
0.0144724341472517,0.0206589177250862,1
0.0164138209890987,0.0287956334650517,1
0.0144795311799087,0.0169221814721823,1
0.0123544376391651,0.00360776949673891,0
0.0139134537823945,0.0281056761741638,1
0.0177134475755692,0.00903974194079638,0
0.0152577361796759,0.0327454507350922,1
0.0185404316848012,0.00867232959717512,0
0.00649015332712866,0.0165883712470531,1
0.0184204658544398,0.0192203167825937,1
0.00995592693344153,0.0393070243299007,1
0.0128383798143588,0.0431088991463184,1
0.0100405452016154,0.0222199894487858,1
0.0117046299142938,0.0394960008561611,1
0.0106871781846858,0.0233091991394758,1
0.00986075166912307,0.0306191276758909,1
0.00822328812237794,0.0344383977353573,1
0.00639368579700991,0.0325897596776485,1
0.00349598213176136,0.013649214990437,1
0.00356271229595006,0.0276715382933617,1
-0.004170911634674,0.0278970580548048,1
0.0100181498088858,-0.00300764734856784,0
0.011546954160728,-0.000992582296021283,0
0.0130162065519896,0.0110543398186564,0
0.0072411427645964,0.0282412450760603,1
0.0122675577406213,0.0269094984978437,1
0.0132269769525548,0.0222542379051447,1
0.0176606685291858,-0.00172249937895685,0
0.0200546931322093,-0.00175382697489113,0
0.0129061156080244,0.0441147573292255,1
0.0134218912581192,0.0440708883106709,1
0.017366783196968,0.0129446601495147,1
0.00667676145178855,0.0158299673348665,1
0.0212815164894275,0.0112530365586281,1
0.0159993444970128,0.0214955452829599,1
0.00632183881823362,0.0224263984709978,1
0.00574260361890748,0.00824838783591986,0
-0.00251617966801861,0.0195692982524633,1
0.00325317033928791,0.0169369969516993,1
0.00290631351885897,0.00345703191123903,0
0.00788056327006923,0.0348353572189808,1
0.00711821439832371,0.0345251448452473,1
0.0127193594705908,0.0167517866939306,0
0.0126891657874899,0.0251421649008989,1
0.0118051011487608,0.0340096242725849,1
0.0106730834941699,0.0401928573846817,1
0.0150937985170638,0.0140061406418681,1
0.0130167083307529,0.021663211286068,1
0.018207585376278,0.000464352458948269,0
0.0121165770724927,0.0416463762521744,1
0.0113023404062656,0.0185411516577005,1
0.0201400018378645,0.0138393780216575,1
0.0209480560864992,0.01646938174963,1
0.00501049052066722,0.0131630999967456,1
0.012371354012459,0.0219550654292107,1
0.00937682984273054,0.0198192745447159,1
0.00874545871223977,0.0325987562537193,1
0.011819319581631,0.0193825978785753,1
0.00863669630744428,0.0317010208964348,1
0.00531064528885185,0.0332901664078236,1
0.0164155096595289,0.0407812334597111,1
0.017049227519133,0.0247605405747891,1
0.0152927999911846,0.0476551540195942,1
0.0192492472828436,0.017688762396574,1
0.00596010489409945,0.0172232091426849,1
0.00739760899289748,0.0256219860166311,1
0.00855184773810917,0.0327574834227562,1
0.00676710685841461,0.0350875668227673,1
0.00841189044348551,0.0226733405143023,1
0.00923912034722562,0.0257351789623499,1
0.00666329862233463,0.00219244742766023,0
0.00107739396855886,0.0148662403225899,1
0.00529813773886209,0.0237080082297325,1
0.00800029568727367,0.0332791060209274,1
0.00663650624506908,-0.00161576922982931,0
0.00843333698955481,-0.00499423127621412,0
0.00968993597352411,0.0332969017326832,1
0.00991698418383963,0.0279019195586443,1
0.0099663394981223,0.0283634569495916,1
0.0168988127967654,0.00791415572166443,0
0.0178604149297699,0.00749741680920124,0
0.0115111050673284,0.0433731228113174,1
0.0179252263904655,0.0190592389553785,1
0.0179897721490849,0.0175749827176333,1
0.00665529698990774,0.0174825210124254,1
0.0145478885539853,0.0228305403143167,1
0.0105406350441071,0.019606351852417,1
0.00588880656663444,0.0346770696341991,1
0.00950832917163881,0.0268819034099579,1
0.00856033227069128,0.00598264578729868,0
0.00832580226497468,0.0325927548110485,1
0.00666842714595371,-0.000411077257012948,0
0.00331905480657576,0.0312135815620422,1
-0.00062917448665553,0.0265283063054085,1
0.00950625512182001,0.0326542668044567,1
0.0118610458838566,0.00275222049094737,0
0.00973227739049559,0.0179638564586639,1
0.0091094981280296,0.0326482132077217,1
0.0102331345169154,0.0294363275170326,1
0.00917040277394863,0.0392594039440155,1
0.0129896395725657,0.0271491408348083,1
0.0182085237727238,0.00239948858506978,0
0.0115322981570996,0.0471435002982616,1
0.0141724270177662,0.0171654354780912,1
0.00534625316942879,0.013366493396461,1
0.010781681913878,0.0203265640884638,1
0.00735493001847873,0.0297540295869112,1
0.00821554144878917,0.0183437876403332,1
0.0107624747676077,0.0200144220143557,1
0.00690756796598074,0.0214575286954641,1
0.00643871126030487,0.00840938743203878,1
0.0102833162921291,0.0275537688285112,1
0.00864072406761389,0.0303397048264742,1
0.00650918603755648,0.0297484919428825,1
0.00555795366153089,0.00691185519099236,1
0.00833130979484372,0.031293123960495,1
0.00758775321834385,-0.00227226666174829,0
0.00882403751029637,-0.00232184980995953,0
0.00938926423609193,0.0313950143754482,1
0.00800843760884997,0.0300602652132511,1
0.009374237447975,0.0222708191722631,1
0.00834883944363738,0.0273207221180201,1
0.0130600887330508,0.0260366071015596,1
0.00800660397906103,0.0383840873837471,1
0.0194425509812844,0.0148835023865104,1
0.020481544183198,0.024782745167613,1
0.0167502082305051,0.0463205985724926,1
0.0092204553061347,0.0164895951747894,1
0.0206770625581647,0.0192990936338901,1
0.00639759422930896,0.011900614015758,1
0.0149996958973408,0.0238891858607531,1
0.0077783300981144,0.0123960319906473,1
0.0109802249695051,0.0238356199115515,1
0.00699413424991595,0.0224503092467785,1
0.00866110918812144,0.0190879888832569,1
0.00624628809828444,0.0381544418632984,1
0.0100152445594311,0.0237932838499546,1
0.00624039970201965,0.0108044808730483,1
0.00816080246461335,0.0211394354701042,1
0.008078122288347,0.0312787443399429,1
-0.00333945697228348,0.0059422180056572,1
0.00586965781133682,-0.00751932570710778,0
0.0100468901922441,0.0262713003903627,1
0.0134726156191251,0.0164811592549086,1
0.0180035603337709,0.00490551441907883,0
0.0207179051767223,0.0279716569930315,1
0.0114843756054884,0.0444459617137909,1
0.0132483041418852,0.0454601384699345,1
0.0187347612023599,0.0359718650579453,1
0.0119395490384139,0.0184602253139019,1
0.0158146504370111,0.0220531541854143,1
0.00641124418393941,0.0306195002049208,1
0.0051861028691031,0.00053710030624643,1
0.0100715939019642,0.00673207314684987,1
0.00743901475225638,0.0233528912067413,1
0.0104174361186469,0.0279545877128839,1
0.00714363276836887,0.0339723192155361,1
0.0122866662541979,0.0276634749025106,1
0.010100538795298,0.0434931851923466,1
0.0169564934960123,0.044298030436039,1
