2.70882606506348,-45
4.71551322937012,-42.5
6.7940571308136,-40
9.82138419151306,-37.5
11.8918304443359,-35
13.8268299102783,-32.5
16.0123829841614,-30
19.2096583843231,-27.5
21.2455990314484,-25
23.6759748458862,-22.5
25.648693561554,-20
28.6993911266327,-17.5
30.8469860553741,-15
32.8793017864227,-12.5
34.8339872360229,-10
37.7442138195038,-7.5
39.6640026569366,-5
41.6063168048859,-2.5
44.6314902305603,0
46.5981001853943,2.5
48.5847089290619,5
51.6797020435333,7.5
53.9207255840302,10
55.9706723690033,12.5
58.0807147026062,15
61.1875245571136,17.5
63.3062081336975,20
65.2562222480774,22.5
68.3184740543365,25
70.2874701023102,27.5
73.2288312911987,30
75.2972340583801,32.5
78.4062542915344,35
80.380544424057,37.5
83.5425641536713,40
85.6263248920441,42.5
88.8464403152466,45
92.0005786418915,47.5
95.1840329170227,50
98.4512445926666,52.5
102.691562891006,55
105.990605354309,52.5
109.129699707031,50
112.158210754395,47.5
115.314563751221,45
118.449266910553,42.5
121.536013841629,40
123.50003862381,37.5
126.584594964981,35
128.649231433868,32.5
131.691298723221,30
133.782977104187,27.5
136.857668876648,25
138.928321361542,22.5
142.033237695694,20
143.984937906265,17.5
146.926771640778,15
149.064397335052,12.5
151.160992860794,10
153.1188621521,7.5
156.0899310112,5
158.092030525208,2.5
160.055254936218,0
162.090702056885,-2.5
164.032910108566,-5
167.048670053482,-7.5
169.128597021103,-10
171.093762397766,-12.5
174.29789853096,-15
176.697901964188,-17.5
178.766762971878,-20
181.780020475388,-22.5
183.713854789734,-25
185.761783838272,-27.5
187.747710227966,-30
189.824433326721,-32.5
191.764394521713,-35
193.802437543869,-37.5
196.844164609909,-40
198.891302585602,-42.5
200.880883932114,-45
202.815256357193,-42.5
205.845797538757,-40
207.962662696838,-37.5
210.324331760406,-35
213.401005268097,-32.5
216.437674999237,-30
218.452837705612,-27.5
220.379685163498,-25
223.536845445633,-22.5
225.481551885605,-20
227.562912225723,-17.5
229.672553777695,-15
231.620089292526,-12.5
234.538484811783,-10
236.489211559296,-7.5
238.431455373764,-5
241.458733081818,-2.5
243.703628540039,0
246.665904045105,2.5
248.635871887207,5
251.697195053101,7.5
253.833449363708,10
255.790913581848,12.5
258.938175916672,15
261.062879800797,17.5
263.186314105988,20
266.192581176758,22.5
268.150907993317,25
271.169975280762,27.5
273.273133039474,30
276.431475639343,32.5
278.400272607803,35
281.572800636292,37.5
283.65766954422,40
286.829999446869,42.5
288.87180352211,45
293.214219093323,47.5
296.365185976028,50
299.568162202835,52.5
303.811969995499,55
307.192275524139,52.5
310.364177942276,50
313.531933307648,47.5
316.730004787445,45
319.993143558502,42.5
321.961726665497,40
325.125755310059,37.5
327.196125268936,35
330.376918315887,32.5
332.42071890831,30
335.633575201035,27.5
337.560096025467,25
340.687973976135,22.5
342.754286289215,20
345.73312330246,17.5
347.699188232422,15
349.676809549332,12.5
352.794830083847,10
354.757039546967,7.5
356.726945877075,5
358.742269515991,2.5
360.725705385208,0
363.909602403641,-2.5
365.879513978958,-5
367.979027986526,-7.5
370.063058376312,-10
373.031309366226,-12.5
375.118602275848,-15
377.199239969254,-17.5
380.297760725021,-20
382.370277881622,-22.5
384.410795688629,-25
386.429314613342,-27.5
388.404014348984,-30
390.464264392853,-32.5
393.51097369194,-35
395.486174821854,-37.5
397.538732051849,-40
399.588743686676,-42.5
402.611353874207,-45
405.57635641098,-42.5
407.598023176193,-40
410.703100919724,-37.5
412.735037326813,-35
414.782301425934,-32.5
416.869022846222,-30
418.9188580513,-27.5
421.035118341446,-25
424.205072879791,-22.5
426.148819446564,-20
428.231380224228,-17.5
431.347898721695,-15
433.295712947845,-12.5
435.332559108734,-10
438.391158342361,-7.5
440.343101024628,-5
442.261905908585,-2.5
445.247482538223,0
447.164481878281,2.5
450.140639781952,5
452.095464468002,7.5
455.180094718933,10
457.140039682388,12.5
459.269317865372,15
462.521398305893,17.5
464.65821814537,20
467.601606845856,22.5
469.583624601364,25
472.607585430145,27.5
475.587890148163,30
477.57358455658,32.5
480.735847711563,35
482.696570634842,37.5
485.881796121597,40
489.054767608643,42.5
491.150840759277,45
495.449661254883,47.5
498.571238040924,50
501.786776065826,52.5
506.043944835663,55
509.41330242157,52.5
512.591370105743,50
515.761671066284,47.5
518.936667203903,45
522.089047431946,42.5
524.194332361221,40
527.37442946434,37.5
529.426521778107,35
532.661338090897,32.5
534.642039775848,30
537.748872995377,27.5
539.725808620453,25
542.779156923294,22.5
544.864123344421,20
547.85071349144,17.5
550.002185821533,15
552.158318758011,12.5
555.282023906708,10
557.297260284424,7.5
559.242637872696,5
561.245543003082,2.5
564.228529930115,0
566.231176137924,-2.5
568.163128376007,-5
571.186295509338,-7.5
573.104644298553,-10
575.090289354324,-12.5
578.184037446976,-15
580.295000076294,-17.5
582.447395563126,-20
585.559974193573,-22.5
587.519365787506,-25
589.508791446686,-27.5
591.485315322876,-30
593.522811412811,-32.5
595.559881210327,-35
597.691518306732,-37.5
600.73797082901,-40
602.789858341217,-42.5
604.760518550873,-45
606.713485479355,-42.5
609.619500637054,-40
611.650226354599,-37.5
613.699521064758,-35
616.757398605347,-32.5
618.815291881561,-30
620.878475904465,-27.5
622.814706325531,-25
624.949977636337,-22.5
627.903648614883,-20
630.019214391708,-17.5
632.189598798752,-15
635.27425122261,-12.5
637.291257858276,-10
640.304441213608,-7.5
642.250533103943,-5
644.309413194656,-2.5
647.415732383728,0
649.401849508286,2.5
652.530760765076,5
654.472751140594,7.5
657.613559246063,10
659.56919169426,12.5
661.720534563065,15
664.906052350998,17.5
667.04164981842,20
669.210206508636,22.5
672.259837388992,25
674.211336612701,27.5
677.290359020233,30
679.290188789368,32.5
682.390159130096,35
685.49166727066,37.5
687.578689336777,40
690.865397453308,42.5
693.980014324188,45
697.219125270844,47.5
700.562245130539,50
703.870432138443,52.5
708.096562862396,55
711.398870229721,52.5
714.566528081894,50
717.770604848862,47.5
721.004479885101,45
724.219129562378,42.5
726.243237018585,40
729.349667310715,37.5
732.714060783386,35
735.768075466156,32.5
737.804372310638,30
740.892790079117,27.5
743.027547836304,25
746.045781135559,22.5
748.140226840973,20
751.198209285736,17.5
753.309183359146,15
755.396474123001,12.5
758.719245910645,10
760.679005146027,7.5
762.611311197281,5
764.596350908279,2.5
767.614789962769,0
769.592487812042,-2.5
771.57569694519,-5
774.601662397385,-7.5
776.569941997528,-10
778.526039600372,-12.5
780.60419678688,-15
783.772684812546,-17.5
785.887063264847,-20
789.023415803909,-22.5
790.959834098816,-25
792.905626773834,-27.5
794.888916254044,-30
796.989211082458,-32.5
799.826274871826,-35
802.830385923386,-37.5
804.797899484634,-40
806.9265666008,-42.5
808.903750658035,-45
811.82128739357,-42.5
814.819351434708,-40
816.850949764252,-37.5
818.903966665268,-35
822.042412042618,-32.5
824.088557243347,-30
826.175675868988,-27.5
828.150499105453,-25
830.343369245529,-22.5
833.420148611069,-20
835.546143770218,-17.5
837.655518293381,-15
840.656939506531,-12.5
842.627496957779,-10
844.596730947495,-7.5
847.467161655426,-5
849.452122688293,-2.5
852.521976232529,0
854.514686107635,2.5
857.648126602173,5
859.629065752029,7.5
861.719484090805,10
864.719710350037,12.5
866.828732728958,15
868.94677400589,17.5
872.107014894485,20
874.069998979568,22.5
877.027190446854,25
878.998395204544,27.5
881.977500200272,30
884.041711330414,32.5
887.257018327713,35
890.329862356186,37.5
892.412265777588,40
895.675054550171,42.5
899.418609142303,45
902.583773374557,47.5
906.012418746948,50
909.360747814178,52.5
913.566954135895,55
916.858719825745,52.5
919.962829351425,50
923.154035806656,47.5
926.373743057251,45
929.528342962265,42.5
932.552562475204,40
935.601706266403,37.5
938.571639299393,35
941.569323062897,32.5
944.712200641632,30
947.849403619766,27.5
949.892159223557,25
952.907260656357,22.5
954.980472326279,20
957.991208076477,17.5
960.082994222641,15
962.05420923233,12.5
965.194185256958,10
967.16447687149,7.5
969.101268768311,5
971.116214513779,2.5
974.086488962173,0
976.053537607193,-2.5
978.038155555725,-5
980.069020748138,-7.5
983.192022800446,-10
985.114802837372,-12.5
987.337242126465,-15
990.400017738342,-17.5
992.510864257813,-20
994.770102739334,-22.5
997.756680250168,-25
999.820225715637,-27.5
1001.82648849487,-30
1003.91008019447,-32.5
1006.88008856773,-35
1008.8348929882,-37.5
1010.76743674278,-40
1012.84642362595,-42.5
1015.78974556923,-45
1018.71523833275,-42.5
1020.75658035278,-40
1023.72519373894,-37.5
1025.80953383446,-35
1027.84233188629,-32.5
1029.87594032288,-30
1032.97906589508,-27.5
1034.90542078018,-25
1037.09876728058,-22.5
1040.09493088722,-20
1042.22103786469,-17.5
1044.36819529533,-15
1047.31592750549,-12.5
1049.36041069031,-10
1051.31098604202,-7.5
1054.28802847862,-5
1056.36685180664,-2.5
1058.32448720932,0
1061.37241578102,2.5
1063.48700046539,5
1066.43080854416,7.5
1068.53770804405,10
1070.63038706779,12.5
1073.76338076591,15
1075.91017985344,17.5
1078.01510548592,20
1081.09237098694,22.5
1083.0279686451,25
1086.08154463768,27.5
1088.08135318756,30
1091.18124079704,32.5
1093.24541282654,35
1096.32726097107,37.5
1098.391497612,40
1101.5843629837,42.5
1104.67063522339,45
1107.87077355385,47.5
1111.09429168701,50
1114.32591629028,52.5
1118.56314897537,55
1121.85560727119,52.5
1125.00707578659,50
1128.25741934776,47.5
1131.42766714096,45
1134.60165023804,42.5
1137.57590198517,40
1140.50956296921,37.5
1143.5722091198,35
1146.55017328262,32.5
1148.60933876038,30
1151.71646547318,27.5
1153.68233036995,25
1156.72091984749,22.5
1158.78770089149,20
1161.86673784256,17.5
1163.81764411926,15
1165.79343318939,12.5
1168.93736696243,10
1170.91865086555,7.5
1172.88627433777,5
1175.85752797127,2.5
1177.80764842033,0
1180.8584446907,-2.5
1182.95560026169,-5
1185.05709481239,-7.5
1188.15838289261,-10
1190.11789703369,-12.5
1192.27114272118,-15
1194.19121837616,-17.5
1197.34853076935,-20
1199.43261694908,-22.5
1201.47241377831,-25
1203.46094417572,-27.5
1205.38182687759,-30
1207.43467617035,-32.5
1210.38183069229,-35
1212.4808280468,-37.5
1215.42234587669,-40
1217.44938158989,-42.5
1219.44390630722,-45
1221.42724728584,-42.5
1224.36283111572,-40
1226.37796115875,-37.5
1228.39265441895,-35
1231.40349030495,-32.5
1233.45064282417,-30
1235.65869307518,-27.5
1237.60383033752,-25
1239.59296488762,-22.5
1242.70957303047,-20
1244.78802204132,-17.5
1246.88746809959,-15
1249.84983420372,-12.5
1251.8481156826,-10
1253.80356955528,-7.5
1256.7724943161,-5
1258.81868100166,-2.5
1260.77503561974,0
1263.74325346947,2.5
1266.68193030357,5
1269.68139767647,7.5
1271.77497577667,10
1273.75317049026,12.5
1276.83108139038,15
1278.9666788578,17.5
1282.08283877373,20
1284.0617787838,22.5
1287.10290670395,25
1289.05167555809,27.5
1292.0825958252,30
1294.11586141586,32.5
1297.23776817322,35
1299.17913794518,37.5
1302.26219153404,40
1304.40569519997,42.5
1307.63962841034,45
1310.82724428177,47.5
1314.05991268158,50
1318.43993639946,52.5
1321.54194331169,55
1324.72854399681,52.5
1327.84287214279,50
1331.04713010788,47.5
1334.22908425331,45
1337.38112711906,42.5
1340.37605166435,40
1343.44455385208,37.5
1345.378895998,35
1348.43245649338,32.5
1350.3340959549,30
1353.48040556908,27.5
1355.43533539772,25
1358.45714616776,22.5
1360.51921677589,20
1363.53077030182,17.5
1365.61189723015,15
1367.57164716721,12.5
1370.60194063187,10
1372.61427521706,7.5
1374.56077694893,5
1376.58466291428,2.5
1379.67150521278,0
1381.71766614914,-2.5
1383.78095889091,-5
1386.84198975563,-7.5
1388.93711328506,-10
1391.0272102356,-12.5
1394.08208751678,-15
1396.1522705555,-17.5
1398.29877686501,-20
1401.49147295952,-22.5
1403.44153499603,-25
1405.38211894035,-27.5
1407.39704680443,-30
1409.44669389725,-32.5
1411.38720989227,-35
1413.44950485229,-37.5
1416.54367351532,-40
1418.60136079788,-42.5
1420.57330036163,-45
1422.55997776985,-42.5
1424.52722096443,-40
1427.6954472065,-37.5
1429.74274349213,-35
1431.71664333344,-32.5
1434.83015370369,-30
1437.86380672455,-27.5
1439.89815783501,-25
1442.94380712509,-22.5
1444.89850664139,-20
1447.0290749073,-17.5
1448.96471786499,-15
1452.01255536079,-12.5
1453.96748614311,-10
1455.9038579464,-7.5
1458.87310528755,-5
1460.87117171288,-2.5
1464.09099841118,0
1466.11367726326,2.5
1469.11571478844,5
1471.04731631279,7.5
1474.23710179329,10
1476.332010746,12.5
1478.46485853195,15
1481.61173033714,17.5
1483.74748897552,20
1485.71074533463,22.5
1488.7794342041,25
1490.73400259018,27.5
1493.75336623192,30
1495.74190783501,32.5
1498.75799608231,35
1500.73964834213,37.5
1503.82820057869,40
1506.95381736755,42.5
1510.09777998924,45
1513.29246640205,47.5
1516.54548430443,50
1519.79799795151,52.5
1522.89131760597,55
1526.09287118912,52.5
1529.2746462822,50
1532.40877652168,47.5
1535.57948231697,45
1538.76388597488,42.5
1541.7882566452,40
1544.79649758339,37.5
1547.7679502964,35
1549.76259303093,32.5
1552.95959734917,30
1555.01247096062,27.5
1558.07139801979,25
1560.02350926399,22.5
1563.05718851089,20
1565.16872930527,17.5
1567.21629261971,15
1570.33096265793,12.5
1572.45050573349,10
1574.42180037498,7.5
1576.38887500763,5
1579.49074149132,2.5
1581.44233989716,0
1583.50072717667,-2.5
1586.63900828362,-5
1588.59867882729,-7.5
1590.67603588104,-10
1593.60281014442,-12.5
1595.70881199837,-15
1597.76546931267,-17.5
1600.93465185165,-20
1603.04873633385,-22.5
1606.04371738434,-25
1608.04418635368,-27.5
1610.02966833115,-30
1612.11238336563,-32.5
1614.08699440956,-35
1616.14707350731,-37.5
1619.29620265961,-40
1621.36885619164,-42.5
1623.36066150665,-45
1625.29514050484,-42.5
1627.26847171783,-40
1630.34106612206,-37.5
1632.42618536949,-35
1634.48003792763,-32.5
1637.62986803055,-30
1639.84277772903,-27.5
1641.89990711212,-25
1643.99084305763,-22.5
1645.92630791664,-20
1649.07410359383,-17.5
1652.14385485649,-15
1655.13371038437,-12.5
1657.07205462456,-10
1659.07031273842,-7.5
1661.0592675209,-5
1664.2075138092,-2.5
1667.13329315186,0
1670.2167236805,2.5
1672.15160751343,5
1674.13945579529,7.5
1677.26148629189,10
1679.31739115715,12.5
1682.42948079109,15
1684.66703534126,17.5
1686.79291200638,20
1689.88126993179,22.5
1691.81358838081,25
1694.83634638786,27.5
1696.75484824181,30
1699.91764974594,32.5
1701.91036272049,35
1705.0584821701,37.5
1708.07669830322,40
1711.25776767731,42.5
1714.44398832321,45
1717.66127586365,47.5
1720.8324072361,50
1724.28134632111,52.5
1728.33564639091,55
1731.55065798759,52.5
1734.74312138557,50
1737.8535490036,47.5
1741.01813936234,45
1744.18880271912,42.5
1747.28723669052,40
1749.24658751488,37.5
1752.41635847092,35
1755.40059494972,32.5
1757.3266377449,30
1760.51651954651,27.5
1762.44170856476,25
1765.55807328224,22.5
1767.51856613159,20
1769.41685509682,17.5
1772.52711081505,15
1774.56275248528,12.5
1776.63281965256,10
1778.57500815392,7.5
1781.52430200577,5
1783.55906891823,2.5
1785.50959253311,0
1788.5795776844,-2.5
1790.64520120621,-5
1792.60463666916,-7.5
1794.69955539703,-10
1797.72029924393,-12.5
1799.78382205963,-15
1801.87448096275,-17.5
1805.05420851707,-20
1807.39102077484,-22.5
1810.37170505524,-25
1812.41501045227,-27.5
1814.39920449257,-30
1816.46452379227,-32.5
1818.40697813034,-35
1821.38892436028,-37.5
1823.46405291557,-40
1825.55203652382,-42.5
1827.51049494743,-45
1830.48638701439,-42.5
1833.45400428772,-40
1835.49745202065,-37.5
1837.60198688507,-35
1839.58799338341,-32.5
1842.65359926224,-30
1844.79914402962,-27.5
1846.76135993004,-25
1848.72982287407,-22.5
1851.63099789619,-20
1853.775421381,-17.5
1855.87656927109,-15
1857.84288144112,-12.5
1859.72361302376,-10
1862.82364249229,-7.5
1865.74212932587,-5
1867.79638767242,-2.5
1870.87982773781,0
1874.13038754463,2.5
1876.23005032539,5
1879.32982730865,7.5
1881.5541241169,10
1883.80194973946,12.5
1885.93440055847,15
1889.04484319687,17.5
1891.11625742912,20
1894.05232977867,22.5
1896.03667926788,25
1899.08980512619,27.5
1901.1567671299,30
1904.2554795742,32.5
1906.22602725029,35
1909.45342588425,37.5
1912.57825708389,40
1915.72836685181,42.5
1918.86409544945,45
1922.04660558701,47.5
1925.65297913551,50
1929.93683409691,52.5
1933.11008024216,55
1936.47761917114,52.5
1939.63301730156,50
1942.83250379562,47.5
1946.04121923447,45
1949.29318070412,42.5
1952.39990520477,40
1954.38685131073,37.5
1957.5334353447,35
1960.54392409325,32.5
1962.57874298096,30
1965.78680467606,27.5
1967.75580215454,25
1970.89834690094,22.5
1972.96539855003,20
1976.11140155792,17.5
1978.19508099556,15
1980.17673993111,12.5
1983.12895870209,10
1985.09586882591,7.5
1987.047082901,5
1988.99797654152,2.5
1991.92613554001,0
1993.87959313393,-2.5
1995.78771257401,-5
1997.77951312065,-7.5
2000.90083193779,-10
2002.81359910965,-12.5
2004.88797450066,-15
2007.95798039436,-17.5
2010.03785610199,-20
2013.17931127548,-22.5
2015.14814949036,-25
2017.16638422012,-27.5
2019.11964988708,-30
2021.2177271843,-32.5
2023.20794296265,-35
2025.27033853531,-37.5
2028.25352573395,-40
2030.32305502892,-42.5
2032.23847866058,-45
2034.22499394417,-42.5
2036.31448769569,-40
2039.39071631432,-37.5
2041.40530061722,-35
2043.48508501053,-32.5
2046.50407075882,-30
2048.76592707634,-27.5
2050.85905766487,-25
2052.98785471916,-22.5
2055.15342402458,-20
2058.30291318893,-17.5
2061.37314486504,-15
2064.4540617466,-12.5
2066.40993738174,-10
2068.50392413139,-7.5
2071.48791503906,-5
2073.53158020973,-2.5
2075.46883010864,0
2077.41031146049,2.5
2079.46891260147,5
2082.54005455971,7.5
2085.6409509182,10
2087.71604347229,12.5
2089.8015666008,15
2093.07820129395,17.5
2096.21110844612,20
2099.32236766815,22.5
2101.25546216965,25
2104.212631464,27.5
2106.17677879333,30
2109.3411822319,32.5
2111.29690599442,35
2114.39297509193,37.5
2116.37521314621,40
2119.65247869492,42.5
2122.80155277252,45
2126.04623866081,47.5
2129.29475069046,50
2132.69829273224,52.5
2136.89739632607,55
2140.25774645805,52.5
2143.48228788376,50
2146.53299713135,47.5
2149.97663497925,45
2153.1281015873,42.5
2156.10013008118,40
2158.06861233711,37.5
2161.26981329918,35
2163.22919487953,32.5
2166.42321157455,30
2168.44401144981,27.5
2171.50391459465,25
2173.57512903214,22.5
2176.70143699646,20
2178.67187285423,17.5
2180.6224360466,15
2183.58647251129,12.5
2185.72481560707,10
2187.66123723984,7.5
2189.61048054695,5
2192.04911470413,2.5
2195.08662748337,0
2197.05241107941,-2.5
2199.11335253716,-5
2202.09151315689,-7.5
2204.1371088028,-10
2206.12637996674,-12.5
2209.20397520065,-15
2211.29112315178,-17.5
2213.4102973938,-20
2216.69162988663,-22.5
2218.697078228,-25
2220.65326046944,-27.5
2222.67342376709,-30
2224.7382645607,-32.5
2226.69517874718,-35
2228.75505208969,-37.5
2231.7978913784,-40
2233.8962931633,-42.5
2235.8741042614,-45
2237.87130761147,-42.5
2239.88205265999,-40
2243.00283575058,-37.5
2245.00513076782,-35
2248.06630086899,-32.5
2250.12240576744,-30
2252.20845508575,-27.5
2254.17922830582,-25
2256.30634856224,-22.5
2259.32177376747,-20
2261.49228215218,-17.5
2263.68974351883,-15
2266.69285511971,-12.5
2268.69267630577,-10
2270.64567232132,-7.5
2273.60963892937,-5
2275.67405056953,-2.5
2277.74909234047,0
2279.79881811142,2.5
2282.82530164719,5
2285.97489619255,7.5
2288.03496646881,10
2291.2718744278,12.5
2293.35961103439,15
2295.44769358635,17.5
2298.62729644775,20
2300.60572052002,22.5
2302.57383799553,25
2305.6930782795,27.5
2307.66068840027,30
2310.74063634872,32.5
2312.73326635361,35
2314.71643567085,37.5
2318.88002705574,40
2322.09941458702,42.5
2325.27109766006,45
2328.46749162674,47.5
2331.69281339645,50
2334.90355706215,52.5
2339.1339764595,55
2342.49888157845,52.5
2345.71750307083,50
2348.95710849762,47.5
2352.10342955589,45
2355.11699676514,42.5
2358.08530426025,40
2361.13801145554,37.5
2364.14210581779,35
2366.2191092968,32.5
2369.29679179192,30
2371.36179089546,27.5
2374.31866502762,25
2376.3742787838,22.5
2379.52552342415,20
2381.65568327904,17.5
2384.67071819305,15
2386.78135037422,12.5
2388.87398529053,10
2390.86082839966,7.5
2393.86572480202,5
2395.86256885529,2.5
2397.89778208733,0
2400.98681902885,-2.5
2403.03986763954,-5
2404.97590398788,-7.5
2407.94399309158,-10
2409.91217327118,-12.5
2411.98891615868,-15
2415.03760147095,-17.5
2417.1103117466,-20
2420.1933350563,-22.5
2422.20451188087,-25
2424.17407846451,-27.5
2426.12882757187,-30
2428.1871483326,-32.5
2430.18169045448,-35
2432.2286875248,-37.5
2435.23092293739,-40
2437.33656835556,-42.5
2439.33712387085,-45
2441.32124328613,-42.5
2443.3846578598,-40
2446.42766046524,-37.5
2448.49088859558,-35
2450.44953155518,-32.5
2452.45389223099,-30
2454.693546772,-27.5
2457.73575854301,-25
2459.79735803604,-22.5
2461.79027080536,-20
2464.88066077232,-17.5
2467.03077960014,-15
2469.02701497078,-12.5
2470.98130440712,-10
2473.98227477074,-7.5
2476.90702533722,-5
2479.96519851685,-2.5
2481.90700316429,0
2484.9920630455,2.5
2487.07004761696,5
2489.07541894913,7.5
2492.2183804512,10
2494.20476865768,12.5
2497.35814785957,15
2499.43039751053,17.5
2502.74523115158,20
2504.72161459923,22.5
2507.77642440796,25
2509.74790382385,27.5
2512.83081579208,30
2514.86191606522,32.5
2518.08204770088,35
2521.10603117943,37.5
2523.27795004845,40
2526.53279662132,42.5
2529.65757155418,45
2532.88616490364,47.5
2536.09408974648,50
2539.51884889603,52.5
2543.78389072418,55
2547.21213960648,52.5
